FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:15:21 CEST 2020]
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_SIDDHI_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:14:41 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599412000000,Esper (sample),NO2_Moderate(output),0.632,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412000000,Esper (sample),NO2_Unhealthy(output),13.684,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412000000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),5126.316,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412001000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15995780.242,31589134.899
1599412001000,Esper (sample),NO2_Avg(output),0.316,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412001000,Esper (sample),NO2_Good(output),0.600,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412001000,Esper (sample),NO2_Moderate(output),0.600,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412001000,Esper (sample),NO2_Unhealthy(output),13.000,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412001000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),4870.000,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412002000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15986023.742,31589134.899
1599412002000,Esper (sample),NO2_Avg(output),0.300,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412002000,Esper (sample),NO2_Good(output),0.571,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412002000,Esper (sample),NO2_Moderate(output),0.571,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412002000,Esper (sample),NO2_Unhealthy(output),12.381,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412002000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),4638.095,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412003000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15977169.671,31589134.899
1599412003000,Esper (sample),NO2_Avg(output),0.286,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412003000,Esper (sample),NO2_Good(output),0.545,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412003000,Esper (sample),NO2_Moderate(output),0.545,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412003000,Esper (sample),NO2_Unhealthy(output),11.818,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412003000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),4427.273,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412004000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15969098.355,31589134.899
1599412004000,Esper (sample),NO2_Avg(output),0.273,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412004000,Esper (sample),NO2_Good(output),0.522,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412004000,Esper (sample),NO2_Moderate(output),0.522,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412004000,Esper (sample),NO2_Unhealthy(output),11.304,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412004000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),4234.870,0.000,97386.000,2.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412005000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15961710.384,31589134.899
1599412005000,Esper (sample),NO2_Avg(output),0.261,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412005000,Esper (sample),NO2_Good(output),0.500,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412005000,Esper (sample),NO2_Moderate(output),0.500,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412005000,Esper (sample),NO2_Unhealthy(output),10.833,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412005000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),4058.417,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412006000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15954922.499,31589134.899
1599412006000,Esper (sample),NO2_Avg(output),0.250,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412006000,Esper (sample),NO2_Good(output),0.480,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412006000,Esper (sample),NO2_Moderate(output),0.480,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412006000,Esper (sample),NO2_Unhealthy(output),10.400,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412006000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),3896.080,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412007000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15948664.440,31589134.899
1599412007000,Esper (sample),NO2_Avg(output),0.240,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412007000,Esper (sample),NO2_Good(output),0.462,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
